user_id,item_id,rating,movie_name
16,940,2,Airheads (1994)
595,864,4,My Fellow Americans (1996)
850,15,5,Mr. Holland's Opus (1995)
262,546,2,Broken Arrow (1996)
439,14,5,"Postino, Il (1994)"
196,692,5,"American President, The (1995)"
774,448,2,"Omen, The (1976)"
618,785,3,Only You (1994)
178,282,3,"Time to Kill, A (1996)"
830,97,4,Dances with Wolves (1990)
95,463,5,"Secret of Roan Inish, The (1994)"
727,444,2,"Blob, The (1958)"
302,301,4,In & Out (1997)
917,276,5,Leaving Las Vegas (1995)
943,546,4,Broken Arrow (1996)
329,284,3,Tin Cup (1996)
544,301,2,In & Out (1997)
870,520,5,"Great Escape, The (1963)"
894,740,4,Jane Eyre (1996)
846,94,4,Home Alone (1990)
154,523,5,Cool Hand Luke (1967)
487,67,3,Ace Ventura: Pet Detective (1994)
28,448,4,"Omen, The (1976)"
524,523,4,Cool Hand Luke (1967)
106,162,5,On Golden Pond (1981)
653,174,5,Raiders of the Lost Ark (1981)
148,181,5,Return of the Jedi (1983)
158,483,5,Casablanca (1942)
821,97,5,Dances with Wolves (1990)
634,410,4,Kingpin (1996)
769,120,1,Striptease (1996)
239,81,3,"Hudsucker Proxy, The (1994)"
537,286,3,"English Patient, The (1996)"
184,521,4,"Deer Hunter, The (1978)"
236,28,4,Apollo 13 (1995)
121,405,2,Mission: Impossible (1996)
18,435,4,Butch Cassidy and the Sundance Kid (1969)
655,238,3,Raising Arizona (1987)
117,98,4,"Silence of the Lambs, The (1991)"
305,171,5,Delicatessen (1991)
315,100,5,Fargo (1996)
918,656,4,M (1931)
214,195,4,"Terminator, The (1984)"
497,1030,1,"Beverly Hillbillies, The (1993)"
230,420,5,Alice in Wonderland (1951)
180,423,4,E.T. the Extra-Terrestrial (1982)
561,629,3,Victor/Victoria (1982)
903,60,4,Three Colors: Blue (1993)
276,1036,2,Drop Dead Fred (1991)
622,1060,3,"Adventures of Pinocchio, The (1996)"
835,180,5,Apocalypse Now (1979)
292,248,4,Grosse Pointe Blank (1997)
42,44,3,Dolores Claiborne (1994)
303,1270,1,Life with Mikey (1993)
588,132,5,"Wizard of Oz, The (1939)"
824,748,1,"Saint, The (1997)"
94,357,5,One Flew Over the Cuckoo's Nest (1975)
23,56,4,Pulp Fiction (1994)
430,234,4,Jaws (1975)
180,258,5,Contact (1997)
339,231,2,Batman Returns (1992)
682,195,4,"Terminator, The (1984)"
92,926,3,Down Periscope (1996)
535,170,4,Cinema Paradiso (1988)
222,1284,4,Before and After (1996)
535,923,4,Raise the Red Lantern (1991)
766,215,3,Field of Dreams (1989)
506,608,4,Spellbound (1945)
59,52,4,"Madness of King George, The (1994)"
526,1,5,Toy Story (1995)
943,27,4,Bad Boys (1995)
195,358,2,Spawn (1997)
846,67,4,Ace Ventura: Pet Detective (1994)
257,313,5,Titanic (1997)
761,1014,1,Romy and Michele's High School Reunion (1997)
291,223,5,Sling Blade (1996)
782,1388,3,Gabbeh (1996)
447,9,2,Dead Man Walking (1995)
373,15,4,Mr. Holland's Opus (1995)
144,187,4,"Godfather: Part II, The (1974)"
332,651,5,Glory (1989)
342,282,1,"Time to Kill, A (1996)"
684,692,4,"American President, The (1995)"
450,478,5,"Philadelphia Story, The (1940)"
389,616,4,Night of the Living Dead (1968)
846,755,3,Jumanji (1995)
588,697,5,"Basketball Diaries, The (1995)"
551,185,5,Psycho (1960)
450,144,5,Die Hard (1988)
328,559,3,Interview with the Vampire (1994)
210,186,4,"Blues Brothers, The (1980)"
430,117,3,"Rock, The (1996)"
318,66,4,While You Were Sleeping (1995)
608,215,3,Field of Dreams (1989)
664,276,5,Leaving Las Vegas (1995)
833,1353,3,1-900 (1994)
178,62,4,Stargate (1994)
878,126,3,"Spitfire Grill, The (1996)"
844,12,5,"Usual Suspects, The (1995)"
406,228,3,Star Trek: The Wrath of Khan (1982)
847,926,1,Down Periscope (1996)
283,291,2,Absolute Power (1997)
208,367,2,Clueless (1995)
453,93,2,Welcome to the Dollhouse (1995)
561,505,4,Dial M for Murder (1954)
144,1016,3,Con Air (1997)
292,482,5,Some Like It Hot (1959)
271,211,5,M*A*S*H (1970)
405,712,1,Tin Men (1987)
777,527,4,Gandhi (1982)
398,432,3,Fantasia (1940)
536,148,4,"Ghost and the Darkness, The (1996)"
916,423,3,E.T. the Extra-Terrestrial (1982)
925,323,4,Dante's Peak (1997)
130,159,4,Basic Instinct (1992)
711,317,4,In the Name of the Father (1993)
869,116,4,Cold Comfort Farm (1995)
334,684,4,In the Line of Fire (1993)
327,191,4,Amadeus (1984)
504,504,4,Bonnie and Clyde (1967)
778,174,4,Raiders of the Lost Ark (1981)
584,222,4,Star Trek: First Contact (1996)
763,418,4,Cinderella (1950)
296,199,5,"Bridge on the River Kwai, The (1957)"
551,802,4,Hard Target (1993)
688,349,5,Hard Rain (1998)
846,558,4,Heavenly Creatures (1994)
601,840,2,Last Man Standing (1996)
642,378,3,Miracle on 34th Street (1994)
629,729,4,Nell (1994)
561,709,3,Strictly Ballroom (1992)
222,722,3,Nine Months (1995)
450,97,4,Dances with Wolves (1990)
592,173,5,"Princess Bride, The (1987)"
301,300,4,Air Force One (1997)
622,47,3,Ed Wood (1994)
344,303,4,Ulee's Gold (1997)
601,109,4,Mystery Science Theater 3000: The Movie (1996)
624,1059,1,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
398,953,3,Unstrung Heroes (1995)
345,251,5,Shall We Dance? (1996)
561,636,1,Escape from New York (1981)
347,176,3,Aliens (1986)
153,322,3,Murder at 1600 (1997)
65,216,4,When Harry Met Sally... (1989)
181,1388,1,Gabbeh (1996)
279,797,4,Timecop (1994)
280,112,3,Flipper (1996)
276,426,3,"Transformers: The Movie, The (1986)"
924,173,5,"Princess Bride, The (1987)"
15,472,3,Dragonheart (1996)
939,222,5,Star Trek: First Contact (1996)
716,222,4,Star Trek: First Contact (1996)
227,1007,4,Waiting for Guffman (1996)
129,903,2,Afterglow (1997)
862,168,4,Monty Python and the Holy Grail (1974)
374,458,5,Nixon (1995)
638,168,4,Monty Python and the Holy Grail (1974)
26,678,2,Volcano (1997)
758,735,5,Philadelphia (1993)
308,42,4,Clerks (1994)
248,257,3,Men in Black (1997)
429,188,4,Full Metal Jacket (1987)
749,541,3,Mortal Kombat (1995)
416,916,3,Lost in Space (1998)
311,371,5,"Bridges of Madison County, The (1995)"
121,276,3,Leaving Las Vegas (1995)
291,79,5,"Fugitive, The (1993)"
577,161,5,Top Gun (1986)
889,1152,3,In Love and War (1996)
347,284,3,Tin Cup (1996)
174,202,5,Groundhog Day (1993)
878,8,3,Babe (1995)
826,420,3,Alice in Wonderland (1951)
77,134,4,Citizen Kane (1941)
746,523,3,Cool Hand Luke (1967)
299,915,4,Primary Colors (1998)
416,1336,1,Kazaam (1996)
401,588,2,Beauty and the Beast (1991)
192,108,4,Kids in the Hall: Brain Candy (1996)
119,511,5,Lawrence of Arabia (1962)
698,423,2,E.T. the Extra-Terrestrial (1982)
85,530,3,"Man Who Would Be King, The (1975)"
407,193,3,"Right Stuff, The (1983)"
343,144,4,Die Hard (1988)
793,9,3,Dead Man Walking (1995)
361,276,4,Leaving Las Vegas (1995)
394,294,4,Liar Liar (1997)
130,944,4,Renaissance Man (1994)
871,181,3,Return of the Jedi (1983)
144,273,4,Heat (1995)
786,1044,4,"Paper, The (1994)"
788,135,3,2001: A Space Odyssey (1968)
16,8,5,Babe (1995)
94,553,3,"Walk in the Clouds, A (1995)"
896,708,2,"Sex, Lies, and Videotape (1989)"
325,402,2,Ghost (1990)
217,576,1,Cliffhanger (1993)
593,568,4,Speed (1994)
812,289,1,Evita (1996)
389,494,5,His Girl Friday (1940)
72,176,2,Aliens (1986)
741,69,4,Forrest Gump (1994)
224,239,4,Sneakers (1992)
312,83,4,Much Ado About Nothing (1993)
471,932,5,First Kid (1996)
454,463,2,"Secret of Roan Inish, The (1994)"
18,515,5,"Boot, Das (1981)"
59,729,4,Nell (1994)
407,70,4,Four Weddings and a Funeral (1994)
59,591,4,Primal Fear (1996)
886,209,4,This Is Spinal Tap (1984)
95,88,4,Sleepless in Seattle (1993)
222,1044,4,"Paper, The (1994)"
151,971,5,Mediterraneo (1991)
417,127,4,"Godfather, The (1972)"
343,823,3,Mulholland Falls (1996)
218,762,4,Beautiful Girls (1996)
222,619,4,Extreme Measures (1996)
253,192,1,Raging Bull (1980)
419,191,4,Amadeus (1984)
270,17,2,From Dusk Till Dawn (1996)
561,952,3,Blue in the Face (1995)
59,746,5,Real Genius (1985)
327,183,3,Alien (1979)
452,654,2,Chinatown (1974)
119,275,5,Sense and Sensibility (1995)
712,1036,5,Drop Dead Fred (1991)
62,181,4,Return of the Jedi (1983)
943,385,4,True Lies (1994)
198,201,3,Evil Dead II (1987)
497,395,4,Robin Hood: Men in Tights (1993)
148,70,5,Four Weddings and a Funeral (1994)
207,192,3,Raging Bull (1980)
398,493,5,"Thin Man, The (1934)"
131,286,5,"English Patient, The (1996)"
660,145,2,"Lawnmower Man, The (1992)"
343,217,3,Bram Stoker's Dracula (1992)
943,232,4,Young Guns (1988)
290,685,3,Executive Decision (1996)
299,283,3,Emma (1996)
883,239,3,Sneakers (1992)
782,248,4,Grosse Pointe Blank (1997)
406,671,5,Bride of Frankenstein (1935)
899,518,4,Miller's Crossing (1990)
231,252,4,"Lost World: Jurassic Park, The (1997)"
505,144,3,Die Hard (1988)
627,942,2,What's Love Got to Do with It (1993)
420,493,3,"Thin Man, The (1934)"
280,423,5,E.T. the Extra-Terrestrial (1982)
406,476,4,"First Wives Club, The (1996)"
527,507,5,"Streetcar Named Desire, A (1951)"
1,110,1,Operation Dumbo Drop (1995)
600,182,4,GoodFellas (1990)
518,129,5,Bound (1996)
6,476,1,"First Wives Club, The (1996)"
347,202,4,Groundhog Day (1993)
709,38,3,"Net, The (1995)"
724,347,4,Wag the Dog (1997)
453,282,4,"Time to Kill, A (1996)"
860,333,3,"Game, The (1997)"
59,1108,3,Feast of July (1995)
144,285,4,Secrets & Lies (1996)
64,736,4,Shadowlands (1993)
504,225,4,101 Dalmatians (1996)
276,939,3,Murder in the First (1995)
682,128,4,Supercop (1992)
843,473,2,James and the Giant Peach (1996)
271,180,5,Apocalypse Now (1979)
38,1032,4,Little Big League (1994)
707,382,3,"Adventures of Priscilla, Queen of the Desert, The (1994)"
529,258,4,Contact (1997)
330,470,5,Tombstone (1993)
328,470,4,Tombstone (1993)
543,663,4,Being There (1979)
109,55,2,"Professional, The (1994)"
826,231,3,Batman Returns (1992)
909,289,3,Evita (1996)
804,222,5,Star Trek: First Contact (1996)
192,340,4,Boogie Nights (1997)
398,497,3,Bringing Up Baby (1938)
345,471,3,Courage Under Fire (1996)
44,164,4,"Abyss, The (1989)"
648,527,4,Gandhi (1982)
864,1210,2,Virtuosity (1995)
848,202,5,Groundhog Day (1993)
293,571,2,Another Stakeout (1993)
882,465,3,"Jungle Book, The (1994)"
207,684,3,In the Line of Fire (1993)
837,181,3,Return of the Jedi (1983)
650,385,4,True Lies (1994)
196,269,3,"Full Monty, The (1997)"
308,1140,4,"Road to Wellville, The (1994)"
706,245,3,"Devil's Own, The (1997)"
126,344,4,"Apostle, The (1997)"
339,86,4,"Remains of the Day, The (1993)"
387,520,4,"Great Escape, The (1963)"
899,51,1,Legends of the Fall (1994)
227,405,2,Mission: Impossible (1996)
773,1252,4,"Contempt (Mépris, Le) (1963)"
267,410,4,Kingpin (1996)
785,496,4,It's a Wonderful Life (1946)
330,133,5,Gone with the Wind (1939)
385,133,1,Gone with the Wind (1939)
756,138,2,D3: The Mighty Ducks (1996)
260,288,3,Scream (1996)
940,879,3,"Peacemaker, The (1997)"
497,174,4,Raiders of the Lost Ark (1981)
151,965,5,Funny Face (1957)
262,44,2,Dolores Claiborne (1994)
665,1283,3,Out to Sea (1997)
317,331,4,"Edge, The (1997)"
207,56,4,Pulp Fiction (1994)
756,742,3,Ransom (1996)
537,426,1,"Transformers: The Movie, The (1986)"
30,304,4,Fly Away Home (1996)
312,573,5,Body Snatchers (1993)
392,257,5,Men in Black (1997)
123,135,5,2001: A Space Odyssey (1968)
45,473,3,James and the Giant Peach (1996)
126,332,2,Kiss the Girls (1997)
346,1011,1,2 Days in the Valley (1996)
409,199,4,"Bridge on the River Kwai, The (1957)"
699,685,3,Executive Decision (1996)
30,313,5,Titanic (1997)
327,469,4,Short Cuts (1993)
880,986,3,Turbulence (1997)
747,695,2,Kicking and Screaming (1995)
256,526,3,Ben-Hur (1959)
452,475,2,Trainspotting (1996)
606,1110,2,Tank Girl (1995)
619,827,3,Daylight (1996)
308,653,5,Touch of Evil (1958)
450,485,5,My Fair Lady (1964)
643,1,5,Toy Story (1995)
616,689,4,"Jackal, The (1997)"
579,845,4,That Thing You Do! (1996)
299,345,4,Deconstructing Harry (1997)
332,276,3,Leaving Las Vegas (1995)
758,654,4,Chinatown (1974)
780,496,4,It's a Wonderful Life (1946)
101,819,1,Eddie (1996)
715,1,5,Toy Story (1995)
37,22,5,Braveheart (1995)
286,1113,3,Mrs. Parker and the Vicious Circle (1994)
684,625,3,"Sword in the Stone, The (1963)"
727,108,3,Kids in the Hall: Brain Candy (1996)
655,654,3,Chinatown (1974)
592,763,5,Happy Gilmore (1996)
184,368,1,Bio-Dome (1996)
711,83,5,Much Ado About Nothing (1993)
514,114,5,Wallace & Gromit: The Best of Aardman Animation (1996)
896,705,5,Singin' in the Rain (1952)
421,79,4,"Fugitive, The (1993)"
38,501,5,Dumbo (1941)
387,96,4,Terminator 2: Judgment Day (1991)
320,7,4,Twelve Monkeys (1995)
276,436,4,"American Werewolf in London, An (1981)"
705,215,2,Field of Dreams (1989)
328,55,4,"Professional, The (1994)"
82,7,3,Twelve Monkeys (1995)
927,385,4,True Lies (1994)
128,924,3,White Squall (1996)
562,727,5,Immortal Beloved (1994)
651,116,2,Cold Comfort Farm (1995)
151,172,5,"Empire Strikes Back, The (1980)"
916,790,2,Tommy Boy (1995)
650,203,3,Unforgiven (1992)
381,89,5,Blade Runner (1982)
164,845,3,That Thing You Do! (1996)
357,685,3,Executive Decision (1996)
207,524,4,"Great Dictator, The (1940)"
922,450,4,Star Trek V: The Final Frontier (1989)
751,250,3,"Fifth Element, The (1997)"
674,282,5,"Time to Kill, A (1996)"
75,56,5,Pulp Fiction (1994)
422,326,3,G.I. Jane (1997)
72,1,4,Toy Story (1995)
45,1060,3,"Adventures of Pinocchio, The (1996)"
615,86,5,"Remains of the Day, The (1993)"
722,291,4,Absolute Power (1997)
500,204,3,Back to the Future (1985)
181,688,1,Leave It to Beaver (1997)
453,780,3,Dumb & Dumber (1994)
201,705,3,Singin' in the Rain (1952)
745,531,3,Shine (1996)
731,320,1,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
900,117,2,"Rock, The (1996)"
560,255,4,My Best Friend's Wedding (1997)
655,19,2,Antonia's Line (1995)
316,162,3,On Golden Pond (1981)
690,211,3,M*A*S*H (1970)
387,183,4,Alien (1979)
99,107,3,Moll Flanders (1996)
880,379,4,Tales From the Crypt Presents: Demon Knight (1995)
548,176,4,Aliens (1986)
323,179,4,"Clockwork Orange, A (1971)"
194,86,3,"Remains of the Day, The (1993)"
347,235,2,Mars Attacks! (1996)
403,148,5,"Ghost and the Darkness, The (1996)"
391,48,4,Hoop Dreams (1994)
13,419,3,Mary Poppins (1964)
291,246,5,Chasing Amy (1997)
330,47,5,Ed Wood (1994)
429,23,4,Taxi Driver (1976)
501,1011,4,2 Days in the Valley (1996)
617,1187,3,Switchblade Sisters (1975)
279,1133,2,Escape to Witch Mountain (1975)
597,127,4,"Godfather, The (1972)"
450,736,5,Shadowlands (1993)
803,305,5,"Ice Storm, The (1997)"
334,450,1,Star Trek V: The Final Frontier (1989)
790,144,4,Die Hard (1988)
727,231,3,Batman Returns (1992)
399,332,3,Kiss the Girls (1997)
381,344,3,"Apostle, The (1997)"
222,35,1,Free Willy 2: The Adventure Home (1995)
805,678,4,Volcano (1997)
83,78,2,Free Willy (1993)
72,527,4,Gandhi (1982)
934,228,4,Star Trek: The Wrath of Khan (1982)
291,234,4,Jaws (1975)
524,419,1,Mary Poppins (1964)
401,321,2,Mother (1996)
256,202,3,Groundhog Day (1993)
735,245,3,"Devil's Own, The (1997)"
450,177,4,"Good, The Bad and The Ugly, The (1966)"
295,196,5,Dead Poets Society (1989)
38,444,1,"Blob, The (1958)"
370,607,5,Rebecca (1940)
204,286,3,"English Patient, The (1996)"
193,871,3,Vegas Vacation (1997)
92,91,3,"Nightmare Before Christmas, The (1993)"
251,476,2,"First Wives Club, The (1996)"
804,177,5,"Good, The Bad and The Ugly, The (1966)"
295,68,4,"Crow, The (1994)"
740,271,2,Starship Troopers (1997)
838,128,4,Supercop (1992)
187,214,4,Pink Floyd - The Wall (1982)
715,150,4,Swingers (1996)
301,249,3,Austin Powers: International Man of Mystery (1997)
749,161,3,Top Gun (1986)
407,559,3,Interview with the Vampire (1994)
399,747,5,Benny & Joon (1993)
384,333,4,"Game, The (1997)"
901,988,4,"Beautician and the Beast, The (1997)"
758,865,4,"Ice Storm, The (1997)"
577,651,5,Glory (1989)
854,194,3,"Sting, The (1973)"
679,154,4,Monty Python's Life of Brian (1979)
59,705,4,Singin' in the Rain (1952)
711,22,4,Braveheart (1995)
44,448,2,"Omen, The (1976)"
784,292,4,Rosewood (1997)
265,472,3,Dragonheart (1996)
698,513,2,"Third Man, The (1949)"
863,346,5,Jackie Brown (1997)
405,944,3,Renaissance Man (1994)
440,243,1,Jungle2Jungle (1997)
276,1047,3,Multiplicity (1996)
543,62,3,Stargate (1994)
862,519,4,"Treasure of the Sierra Madre, The (1948)"
450,79,4,"Fugitive, The (1993)"
640,770,4,Devil in a Blue Dress (1995)
751,310,3,"Rainmaker, The (1997)"
298,23,4,Taxi Driver (1976)
181,148,2,"Ghost and the Darkness, The (1996)"
233,257,4,Men in Black (1997)
230,435,4,Butch Cassidy and the Sundance Kid (1969)
478,17,2,From Dusk Till Dawn (1996)
41,100,4,Fargo (1996)
486,125,3,Phenomenon (1996)
476,245,4,"Devil's Own, The (1997)"
276,719,3,Canadian Bacon (1994)
923,455,4,Jackie Chan's First Strike (1996)
148,89,5,Blade Runner (1982)
198,367,3,Clueless (1995)
542,63,3,"Santa Clause, The (1994)"
715,576,2,Cliffhanger (1993)
225,1443,4,8 Seconds (1994)
880,33,3,Desperado (1995)
43,785,3,Only You (1994)
313,328,4,Conspiracy Theory (1997)
174,417,4,"Parent Trap, The (1961)"
198,187,4,"Godfather: Part II, The (1974)"
276,969,4,Winnie the Pooh and the Blustery Day (1968)
91,98,5,"Silence of the Lambs, The (1991)"
472,288,5,Scream (1996)
751,143,5,"Sound of Music, The (1965)"
770,258,5,Contact (1997)
249,1039,5,Hamlet (1996)
487,195,4,"Terminator, The (1984)"
151,470,3,Tombstone (1993)
349,1028,2,Grumpier Old Men (1995)
290,930,3,Chain Reaction (1996)
446,340,2,Boogie Nights (1997)
403,410,2,Kingpin (1996)
86,259,4,George of the Jungle (1997)
789,93,4,Welcome to the Dollhouse (1995)
398,403,4,Batman (1989)
538,174,4,Raiders of the Lost Ark (1981)
592,885,2,Phantoms (1998)
303,805,4,Manhattan Murder Mystery (1993)
339,518,5,Miller's Crossing (1990)
537,472,2,Dragonheart (1996)
315,13,4,Mighty Aphrodite (1995)
927,417,4,"Parent Trap, The (1961)"
410,303,3,Ulee's Gold (1997)
828,640,2,"Cook the Thief His Wife & Her Lover, The (1989)"
712,660,4,Fried Green Tomatoes (1991)
351,538,4,Anastasia (1997)
731,393,5,Mrs. Doubtfire (1993)
81,3,4,Four Rooms (1995)
206,245,1,"Devil's Own, The (1997)"
923,295,5,Breakdown (1997)
870,943,2,Killing Zoe (1994)
605,98,5,"Silence of the Lambs, The (1991)"
417,1036,3,Drop Dead Fred (1991)
311,648,4,"Quiet Man, The (1952)"
937,293,4,Donnie Brasco (1997)
806,675,3,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
561,164,2,"Abyss, The (1989)"
328,586,1,Terminal Velocity (1994)
308,411,4,"Nutty Professor, The (1996)"
573,179,4,"Clockwork Orange, A (1971)"
847,262,5,In the Company of Men (1997)
44,449,5,Star Trek: The Motion Picture (1979)
846,48,5,Hoop Dreams (1994)
837,278,3,Bed of Roses (1996)
83,1101,2,Six Degrees of Separation (1993)
520,315,4,Apt Pupil (1998)
682,69,4,Forrest Gump (1994)
932,490,4,To Catch a Thief (1955)
515,307,4,"Devil's Advocate, The (1997)"
457,566,4,Clear and Present Danger (1994)
916,51,2,Legends of the Fall (1994)
852,289,2,Evita (1996)
344,4,4,Get Shorty (1995)
839,264,3,Mimic (1997)
541,465,4,"Jungle Book, The (1994)"
276,518,4,Miller's Crossing (1990)
381,20,5,Angels and Insects (1995)
116,56,5,Pulp Fiction (1994)
838,22,4,Braveheart (1995)
84,685,3,Executive Decision (1996)
537,53,2,Natural Born Killers (1994)
429,455,3,Jackie Chan's First Strike (1996)
42,176,3,Aliens (1986)
768,1,5,Toy Story (1995)
815,133,5,Gone with the Wind (1939)
450,709,3,Strictly Ballroom (1992)
893,298,4,Face/Off (1997)
41,518,3,Miller's Crossing (1990)
621,235,3,Mars Attacks! (1996)
877,237,4,Jerry Maguire (1996)
193,869,3,Fools Rush In (1997)
176,405,2,Mission: Impossible (1996)
648,49,2,I.Q. (1994)
181,995,1,"Kiss Me, Guido (1997)"
312,222,3,Star Trek: First Contact (1996)
90,488,5,Sunset Blvd. (1950)
387,219,2,"Nightmare on Elm Street, A (1984)"
213,151,5,Willy Wonka and the Chocolate Factory (1971)
430,148,2,"Ghost and the Darkness, The (1996)"
264,676,3,"Crucible, The (1996)"
537,928,1,"Craft, The (1996)"
398,163,3,"Return of the Pink Panther, The (1974)"
487,399,5,"Three Musketeers, The (1993)"
312,209,3,This Is Spinal Tap (1984)
885,476,4,"First Wives Club, The (1996)"
532,946,5,"Fox and the Hound, The (1981)"
445,245,2,"Devil's Own, The (1997)"
406,962,4,Ruby in Paradise (1993)
648,234,5,Jaws (1975)
798,83,4,Much Ado About Nothing (1993)
457,228,5,Star Trek: The Wrath of Khan (1982)
198,823,2,Mulholland Falls (1996)
543,191,4,Amadeus (1984)
881,168,3,Monty Python and the Holy Grail (1974)
292,199,5,"Bridge on the River Kwai, The (1957)"
880,268,5,Chasing Amy (1997)
749,478,5,"Philadelphia Story, The (1940)"
588,15,5,Mr. Holland's Opus (1995)
276,282,4,"Time to Kill, A (1996)"
497,1185,1,In the Army Now (1994)
405,644,3,"Thin Blue Line, The (1988)"
213,831,4,Escape from L.A. (1996)
332,237,5,Jerry Maguire (1996)
184,950,4,Georgia (1995)
371,452,2,Jaws 2 (1978)
592,1071,4,Party Girl (1995)
190,751,4,Tomorrow Never Dies (1997)
804,94,4,Home Alone (1990)
934,86,3,"Remains of the Day, The (1993)"
301,154,4,Monty Python's Life of Brian (1979)
883,318,4,Schindler's List (1993)
748,133,3,Gone with the Wind (1939)
648,603,5,Rear Window (1954)
506,199,4,"Bridge on the River Kwai, The (1957)"
622,693,4,Casino (1995)
159,451,5,Grease (1978)
393,81,2,"Hudsucker Proxy, The (1994)"
468,428,4,Harold and Maude (1971)
236,97,5,Dances with Wolves (1990)
548,23,5,Taxi Driver (1976)
880,1165,2,Big Bully (1996)
887,1279,3,Wild America (1997)
13,141,2,"20,000 Leagues Under the Sea (1954)"
429,1133,2,Escape to Witch Mountain (1975)
450,273,3,Heat (1995)
735,676,3,"Crucible, The (1996)"
243,15,3,Mr. Holland's Opus (1995)
801,890,2,Mortal Kombat: Annihilation (1997)
846,318,5,Schindler's List (1993)
153,127,3,"Godfather, The (1972)"
871,258,5,Contact (1997)
680,7,5,Twelve Monkeys (1995)
406,1203,2,Top Hat (1935)
406,50,5,Star Wars (1977)
711,1074,3,Reality Bites (1994)
276,479,5,Vertigo (1958)
771,83,5,Much Ado About Nothing (1993)
312,593,5,Stalingrad (1993)
383,237,4,Jerry Maguire (1996)
724,307,3,"Devil's Advocate, The (1997)"
921,79,4,"Fugitive, The (1993)"
648,47,2,Ed Wood (1994)
30,321,4,Mother (1996)
316,304,3,Fly Away Home (1996)
707,676,4,"Crucible, The (1996)"
363,849,2,Days of Thunder (1990)
455,57,4,Priest (1994)
256,22,5,Braveheart (1995)
642,254,4,Batman & Robin (1997)
184,657,4,"Manchurian Candidate, The (1962)"
487,174,5,Raiders of the Lost Ark (1981)
249,212,4,"Unbearable Lightness of Being, The (1988)"
600,231,3,Batman Returns (1992)
145,1210,1,Virtuosity (1995)
405,528,1,"Killing Fields, The (1984)"
327,25,2,"Birdcage, The (1996)"
239,855,5,Diva (1981)
868,432,2,Fantasia (1940)
567,132,3,"Wizard of Oz, The (1939)"
250,195,2,"Terminator, The (1984)"
714,1014,3,Romy and Michele's High School Reunion (1997)
606,250,4,"Fifth Element, The (1997)"
405,1530,1,Jefferson in Paris (1995)
766,133,3,Gone with the Wind (1939)
328,38,3,"Net, The (1995)"
240,300,3,Air Force One (1997)
318,1014,2,Romy and Michele's High School Reunion (1997)
391,328,3,Conspiracy Theory (1997)
354,584,5,"Secret Garden, The (1993)"
795,472,3,Dragonheart (1996)
823,640,1,"Cook the Thief His Wife & Her Lover, The (1989)"
566,395,1,Robin Hood: Men in Tights (1993)
748,197,3,"Graduate, The (1967)"
445,1187,3,Switchblade Sisters (1975)
221,227,3,Star Trek VI: The Undiscovered Country (1991)
401,203,4,Unforgiven (1992)
334,430,4,Duck Soup (1933)
537,1050,2,"Ghost and Mrs. Muir, The (1947)"
429,222,4,Star Trek: First Contact (1996)
500,371,4,"Bridges of Madison County, The (1995)"
648,435,5,Butch Cassidy and the Sundance Kid (1969)
913,15,3,Mr. Holland's Opus (1995)
387,98,4,"Silence of the Lambs, The (1991)"
450,1303,4,"Getaway, The (1994)"
447,56,5,Pulp Fiction (1994)
354,1039,4,Hamlet (1996)
177,12,5,"Usual Suspects, The (1995)"
655,1137,3,Beautiful Thing (1996)
820,751,1,Tomorrow Never Dies (1997)
237,408,5,"Close Shave, A (1995)"
784,331,4,"Edge, The (1997)"
1,36,2,Mad Love (1995)
336,388,1,Beverly Hills Cop III (1994)
880,1468,4,"Cure, The (1995)"
389,40,3,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
654,98,5,"Silence of the Lambs, The (1991)"
327,55,4,"Professional, The (1994)"
560,277,3,Restoration (1995)
535,492,4,East of Eden (1955)
407,168,5,Monty Python and the Holy Grail (1974)
96,153,4,"Fish Called Wanda, A (1988)"
174,40,4,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
343,496,5,It's a Wonderful Life (1946)
802,669,1,Body Parts (1991)
881,243,2,Jungle2Jungle (1997)
85,481,4,"Apartment, The (1960)"
442,554,2,Waterworld (1995)
207,1242,5,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"
449,515,5,"Boot, Das (1981)"
436,182,5,GoodFellas (1990)
867,64,5,"Shawshank Redemption, The (1994)"
90,1097,4,"Hate (Haine, La) (1995)"
102,235,3,Mars Attacks! (1996)
557,271,4,Starship Troopers (1997)
233,95,5,Aladdin (1992)
452,518,5,Miller's Crossing (1990)
222,1079,1,Joe's Apartment (1996)
881,294,3,Liar Liar (1997)
109,186,3,"Blues Brothers, The (1980)"
472,603,5,Rear Window (1954)
748,650,1,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
741,1074,2,Reality Bites (1994)
294,406,2,Thinner (1996)
846,684,5,In the Line of Fire (1993)
325,1523,4,"Good Man in Africa, A (1994)"
749,1615,4,Warriors of Virtue (1997)
627,187,5,"Godfather: Part II, The (1974)"
205,258,3,Contact (1997)
854,125,3,Phenomenon (1996)
548,271,3,Starship Troopers (1997)
